Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
san-vicenzo,,,,,,,,F - 762 x 762,,Canvas,,White,51246706-F-C-W,4600,,0,continue,manual,1743,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
san-vicenzo,,,,,,,,G - 1016 x 1016,,Photographic Paper,,None,51246706-G-P-N,1500,,0,continue,manual,1170,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
san-vicenzo,,,,,,,,G - 1016 x 1016,,Canvas,,None,51246706-G-C-N,1500,,0,continue,manual,1347,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
san-vicenzo,,,,,,,,G - 1016 x 1016,,Photographic Paper,,White,51246706-G-P-W,10000,,0,continue,manual,2124,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
san-vicenzo,,,,,,,,G - 1016 x 1016,,Canvas,,White,51246706-G-C-W,4600,,0,continue,manual,1980,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
coward-abroad,Coward Abroad,"1953: English playwright, actor and composer Noel Coward (1899 - 1973) on holiday in Jamaica in a hired rowing boat. <br><br>
Slim Aarons prints are sourced from the original negative by Getty Images Gallery, London. They are made using traditional Fuji Crystal Archival Matt Photographic Paper with colour C-Type Lambda. Slim Aaron's prints can take approximately 4 weeks to order and frame if we currently do not have it in stock.
<br><br>
FINEPRINT co offers premium quality photographic prints from the Slim Aarons Archive, owned and housed by Getty Images. All photographs are printed and authorised by the Getty Images Gallery, London.",Slim Aarons,Slim Aarons,"1500-3000, 400-750, 750-1500, blue, over-1500, square, under-750",TRUE,size,C - 406 x 406,materials,Photographic Paper,Frame,None,3230501-C-P-N,1500,,0,continue,manual,368,0,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/2439/0231/products/GettyImages-3230501.jpg?v=1537673971,1,Coward Abroad by Slim Aarons - FINEPRINT co,FALSE,Coward Abroad by Slim Aarons | FINEPRINT co,"FINEPRINT co offers premium quality photographic prints from the Slim Aarons Archive, owned and housed by Getty Images. All photographs are printed and authorised by the Getty Images Gallery, London.",,,,,,,,,,,,,,,kg,,
coward-abroad,,,,,,,,C - 406 x 406,,Photographic Paper,,White,3230501-C-P-W,4600,,0,continue,manual,699,0,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/2439/0231/products/3230501.jpg?v=1537673971,2,Coward Abroad by Slim Aarons - FINEPRINT co,,,,,,,,,,,,,,,,,,kg,,
coward-abroad,,,,,,,,D - 508 x 508,,Photographic Paper,,None,3230501-D-P-N,1500,,0,continue,manual,429,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
coward-abroad,,,,,,,,D - 508 x 508,,Canvas,,None,3230501-D-C-N,1500,,0,continue,manual,879,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
coward-abroad,,,,,,,,D - 508 x 508,,Photographic Paper,,White,3230501-D-P-W,4600,,0,continue,manual,872,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
coward-abroad,,,,,,,,D - 508 x 508,,Canvas,,White,3230501-D-C-W,4600,,0,continue,manual,1304,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
coward-abroad,,,,,,,,F - 762 x 762,,Photographic Paper,,None,3230501-F-P-N,1500,,0,continue,manual,936,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
coward-abroad,,,,,,,,F - 762 x 762,,Canvas,,None,3230501-F-C-N,1500,,0,continue,manual,1268,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
coward-abroad,,,,,,,,F - 762 x 762,,Photographic Paper,,White,3230501-F-P-W,4600,,0,continue,manual,1584,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
coward-abroad,,,,,,,,F - 762 x 762,,Canvas,,White,3230501-F-C-W,4600,,0,continue,manual,1743,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
coward-abroad,,,,,,,,G - 1016 x 1016,,Photographic Paper,,None,3230501-G-P-N,1500,,0,continue,manual,1170,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
coward-abroad,,,,,,,,G - 1016 x 1016,,Canvas,,None,3230501-G-C-N,1500,,0,continue,manual,1347,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
coward-abroad,,,,,,,,G - 1016 x 1016,,Photographic Paper,,White,3230501-G-P-W,10000,,0,continue,manual,2124,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
coward-abroad,,,,,,,,G - 1016 x 1016,,Canvas,,White,3230501-G-C-W,4600,,0,continue,manual,1980,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
top-up,Top Up ?,"1958: Swimsuited revellers enjoy a glass of wine outside the Carlton Hotel, Cannes. <br><br>
Slim Aarons prints are sourced from the original negative by Getty Images Gallery, London. They are made using traditional Fuji Crystal Archival Matt Photographic Paper with colour C-Type Lambda. Slim Aaron's prints can take approximately 4 weeks to order and frame if we currently do not have it in stock.
<br><br>
FINEPRINT co offers premium quality photographic prints from the Slim Aarons Archive, owned and housed by Getty Images. All photographs are printed and authorised by the Getty Images Gallery, London.",Slim Aarons,Slim Aarons,"1500-3000, 400-750, 750-1500, over-1500, square, under-750",TRUE,size,C - 406 x 406,materials,Photographic Paper,Frame,None,3097297-C-P-N,1500,,0,continue,manual,368,0,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/2439/0231/products/GettyImages-3097297.jpg?v=1537673970,1,Top Up ? by Slim Aarons - FINEPRINT co,FALSE,Top Up ? by Slim Aarons | FINEPRINT co,"FINEPRINT co offers premium quality photographic prints from the Slim Aarons Archive, owned and housed by Getty Images. All photographs are printed and authorised by the Getty Images Gallery, London.",,,,,,,,,,,,,,,kg,,
top-up,,,,,,,,C - 406 x 406,,Photographic Paper,,White,3097297-C-P-W,4600,,0,continue,manual,699,0,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/2439/0231/products/3097297.jpg?v=1537673970,2,Top Up ? by Slim Aarons - FINEPRINT co,,,,,,,,,,,,,,,,,,kg,,
top-up,,,,,,,,D - 508 x 508,,Photographic Paper,,None,3097297-D-P-N,1500,,0,continue,manual,429,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
top-up,,,,,,,,D - 508 x 508,,Canvas,,None,3097297-D-C-N,1500,,0,continue,manual,879,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
top-up,,,,,,,,D - 508 x 508,,Photographic Paper,,White,3097297-D-P-W,4600,,0,continue,manual,872,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
top-up,,,,,,,,D - 508 x 508,,Canvas,,White,3097297-D-C-W,4600,,0,continue,manual,1304,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
top-up,,,,,,,,F - 762 x 762,,Photographic Paper,,None,3097297-F-P-N,1500,,0,continue,manual,936,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
top-up,,,,,,,,F - 762 x 762,,Canvas,,None,3097297-F-C-N,1500,,0,continue,manual,1268,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
top-up,,,,,,,,F - 762 x 762,,Photographic Paper,,White,3097297-F-P-W,4600,,0,continue,manual,1584,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
top-up,,,,,,,,F - 762 x 762,,Canvas,,White,3097297-F-C-W,4600,,0,continue,manual,1743,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
top-up,,,,,,,,G - 1016 x 1016,,Photographic Paper,,None,3097297-G-P-N,1500,,0,continue,manual,1170,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
top-up,,,,,,,,G - 1016 x 1016,,Canvas,,None,3097297-G-C-N,1500,,0,continue,manual,1347,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
top-up,,,,,,,,G - 1016 x 1016,,Photographic Paper,,White,3097297-G-P-W,10000,,0,continue,manual,2124,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
top-up,,,,,,,,G - 1016 x 1016,,Canvas,,White,3097297-G-C-W,4600,,0,continue,manual,1980,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
gasthof-post-pool,Gasthof Post Pool,"Guests lounging by the indoor swimming pool of the Gasthof Post in Lech, Austria, February 1979. <br><br>
Slim Aarons prints are sourced from the original negative by Getty Images Gallery, London. They are made using traditional Fuji Crystal Archival Matt Photographic Paper with colour C-Type Lambda. Slim Aaron's prints can take approximately 4 weeks to order and frame if we currently do not have it in stock.
<br><br>
FINEPRINT co offers premium quality photographic prints from the Slim Aarons Archive, owned and housed by Getty Images. All photographs are printed and authorised by the Getty Images Gallery, London.",Slim Aarons,Slim Aarons,"1500-3000, 400-750, 750-1500, landscape, over-1500, snow, under-750",TRUE,size,C - 406 x 508,materials,Photographic Paper,Frame,None,77442712-C-P-N,1500,,0,continue,manual,368,0,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/2439/0231/products/77442712_b1472533-040d-4963-8956-012d38e7659f.jpg?v=1537673968,1,Gasthof Post Pool by Slim Aarons - FINEPRINT co,FALSE,Gasthof Post Pool by Slim Aarons | FINEPRINT co,"FINEPRINT co offers premium quality photographic prints from the Slim Aarons Archive, owned and housed by Getty Images. All photographs are printed and authorised by the Getty Images Gallery, London.",,,,,,,,,,,,,,,kg,,
gasthof-post-pool,,,,,,,,C - 406 x 508,,Photographic Paper,,White,77442712-C-P-W,4600,,0,continue,manual,699,0,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/2439/0231/products/77442712.jpg?v=1537673968,2,Gasthof Post Pool by Slim Aarons - FINEPRINT co,,,,,,,,,,,,,,,,,,kg,,
gasthof-post-pool,,,,,,,,D - 508 x 610,,Photographic Paper,,None,77442712-D-P-N,1500,,0,continue,manual,429,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
gasthof-post-pool,,,,,,,,D - 508 x 610,,Photographic Paper,,White,77442712-D-P-W,4600,,0,continue,manual,872,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
gasthof-post-pool,,,,,,,,E - 508 x 762,,Photographic Paper,,None,77442712-E-P-N,1500,,0,continue,manual,548,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
gasthof-post-pool,,,,,,,,E - 508 x 762,,Canvas,,None,77442712-E-C-N,1500,,0,continue,manual,879,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
gasthof-post-pool,,,,,,,,E - 508 x 762,,Photographic Paper,,White,77442712-E-P-W,4600,,0,continue,manual,1102,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
gasthof-post-pool,,,,,,,,E - 508 x 762,,Canvas,,White,77442712-E-C-W,4600,,0,continue,manual,1304,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
gasthof-post-pool,,,,,,,,F - 762 x 1016,,Photographic Paper,,None,77442712-F-P-N,1500,,0,continue,manual,936,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
gasthof-post-pool,,,,,,,,F - 762 x 1016,,Canvas,,None,77442712-F-C-N,1500,,0,continue,manual,1268,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
gasthof-post-pool,,,,,,,,F - 762 x 1016,,Photographic Paper,,White,77442712-F-P-W,4600,,0,continue,manual,1584,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
gasthof-post-pool,,,,,,,,F - 762 x 1016,,Canvas,,White,77442712-F-C-W,4600,,0,continue,manual,1743,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
gasthof-post-pool,,,,,,,,G - 1016 x 1525,,Photographic Paper,,None,77442712-G-P-N,1500,,0,continue,manual,1170,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
gasthof-post-pool,,,,,,,,G - 1016 x 1525,,Canvas,,None,77442712-G-C-N,1500,,0,continue,manual,1347,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
gasthof-post-pool,,,,,,,,G - 1016 x 1525,,Photographic Paper,,White,77442712-G-P-W,10000,,0,continue,manual,2124,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
gasthof-post-pool,,,,,,,,G - 1016 x 1525,,Canvas,,White,77442712-G-C-W,4600,,0,continue,manual,1980,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
holiday-in-mustique,Holiday In Mustique,"Pierre Vincent Marais and his wife Isabelle holiday with friends at Gelliceaux House, their home on the island of Mustique in the Grenadines, February 1989. <br><br>
Slim Aarons prints are sourced from the original negative by Getty Images Gallery, London. They are made using traditional Fuji Crystal Archival Matt Photographic Paper with colour C-Type Lambda. Slim Aaron's prints can take approximately 4 weeks to order and frame if we currently do not have it in stock.
<br><br>
FINEPRINT co offers premium quality photographic prints from the Slim Aarons Archive, owned and housed by Getty Images. All photographs are printed and authorised by the Getty Images Gallery, London.",Slim Aarons,Slim Aarons,"1500-3000, 400-750, 750-1500, blue, landscape, over-1500, under-750",TRUE,size,C - 406 x 508,materials,Photographic Paper,Frame,None,605351899-C-P-N,1500,,0,continue,manual,368,0,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/2439/0231/products/GettyImages-605351899.jpg?v=1537673967,1,Holiday In Mustique by Slim Aarons - FINEPRINT co,FALSE,Holiday In Mustique by Slim Aarons | FINEPRINT co,"FINEPRINT co offers premium quality photographic prints from the Slim Aarons Archive, owned and housed by Getty Images. All photographs are printed and authorised by the Getty Images Gallery, London.",,,,,,,,,,,,,,,kg,,
holiday-in-mustique,,,,,,,,C - 406 x 508,,Photographic Paper,,White,605351899-C-P-W,4600,,0,continue,manual,699,0,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/2439/0231/products/605351899.jpg?v=1537673967,2,Holiday In Mustique by Slim Aarons - FINEPRINT co,,,,,,,,,,,,,,,,,,kg,,
holiday-in-mustique,,,,,,,,D - 508 x 610,,Photographic Paper,,None,605351899-D-P-N,1500,,0,continue,manual,429,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
holiday-in-mustique,,,,,,,,D - 508 x 610,,Photographic Paper,,White,605351899-D-P-W,4600,,0,continue,manual,872,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
holiday-in-mustique,,,,,,,,E - 508 x 762,,Photographic Paper,,None,605351899-E-P-N,1500,,0,continue,manual,548,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
holiday-in-mustique,,,,,,,,E - 508 x 762,,Canvas,,None,605351899-E-C-N,1500,,0,continue,manual,879,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
holiday-in-mustique,,,,,,,,E - 508 x 762,,Photographic Paper,,White,605351899-E-P-W,4600,,0,continue,manual,1102,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
holiday-in-mustique,,,,,,,,E - 508 x 762,,Canvas,,White,605351899-E-C-W,4600,,0,continue,manual,1304,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
holiday-in-mustique,,,,,,,,F - 762 x 1016,,Photographic Paper,,None,605351899-F-P-N,1500,,0,continue,manual,936,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
holiday-in-mustique,,,,,,,,F - 762 x 1016,,Canvas,,None,605351899-F-C-N,1500,,0,continue,manual,1268,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
holiday-in-mustique,,,,,,,,F - 762 x 1016,,Photographic Paper,,White,605351899-F-P-W,4600,,0,continue,manual,1584,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
holiday-in-mustique,,,,,,,,F - 762 x 1016,,Canvas,,White,605351899-F-C-W,4600,,0,continue,manual,1743,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
holiday-in-mustique,,,,,,,,G - 1016 x 1525,,Photographic Paper,,None,605351899-G-P-N,1500,,0,continue,manual,1170,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
holiday-in-mustique,,,,,,,,G - 1016 x 1525,,Canvas,,None,605351899-G-C-N,1500,,0,continue,manual,1347,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
holiday-in-mustique,,,,,,,,G - 1016 x 1525,,Photographic Paper,,White,605351899-G-P-W,10000,,0,continue,manual,2124,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
holiday-in-mustique,,,,,,,,G - 1016 x 1525,,Canvas,,White,605351899-G-C-W,4600,,0,continue,manual,1980,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
helen-dzo-dzo-kaptur-1,Helen Dzo Dzo Kaptur,"Former fashion model Helen Dzo Dzo Kaptur and other guests at the Kaufmann Desert House in Palm Springs, California, January 1970. <br><br>
Slim Aarons prints are sourced from the original negative by Getty Images Gallery, London. They are made using traditional Fuji Crystal Archival Matt Photographic Paper with colour C-Type Lambda. Slim Aaron's prints can take approximately 4 weeks to order and frame if we currently do not have it in stock.
<br><br>
FINEPRINT co offers premium quality photographic prints from the Slim Aarons Archive, owned and housed by Getty Images. All photographs are printed and authorised by the Getty Images Gallery, London.",Slim Aarons,Slim Aarons,"1500-3000, 400-750, 750-1500, over-1500, portrait, under-750",TRUE,size,C - 406 x 508,materials,Photographic Paper,Frame,None,605352847-C-P-N,1500,,0,continue,manual,368,0,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/2439/0231/products/GettyImages-605352847.jpg?v=1537673965,1,Helen Dzo Dzo Kaptur by Slim Aarons - FINEPRINT co,FALSE,Helen Dzo Dzo Kaptur by Slim Aarons | FINEPRINT co,"FINEPRINT co offers premium quality photographic prints from the Slim Aarons Archive, owned and housed by Getty Images. All photographs are printed and authorised by the Getty Images Gallery, London.",,,,,,,,,,,,,,,kg,,
helen-dzo-dzo-kaptur-1,,,,,,,,C - 406 x 508,,Photographic Paper,,White,605352847-C-P-W,4600,,0,continue,manual,699,0,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/2439/0231/products/605352847.jpg?v=1537673965,2,Helen Dzo Dzo Kaptur by Slim Aarons - FINEPRINT co,,,,,,,,,,,,,,,,,,kg,,
helen-dzo-dzo-kaptur-1,,,,,,,,D - 508 x 610,,Photographic Paper,,None,605352847-D-P-N,1500,,0,continue,manual,429,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
helen-dzo-dzo-kaptur-1,,,,,,,,D - 508 x 610,,Photographic Paper,,White,605352847-D-P-W,4600,,0,continue,manual,872,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
helen-dzo-dzo-kaptur-1,,,,,,,,E - 508 x 762,,Photographic Paper,,None,605352847-E-P-N,1500,,0,continue,manual,548,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
helen-dzo-dzo-kaptur-1,,,,,,,,E - 508 x 762,,Canvas,,None,605352847-E-C-N,1500,,0,continue,manual,879,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
helen-dzo-dzo-kaptur-1,,,,,,,,E - 508 x 762,,Photographic Paper,,White,605352847-E-P-W,4600,,0,continue,manual,1102,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
helen-dzo-dzo-kaptur-1,,,,,,,,E - 508 x 762,,Canvas,,White,605352847-E-C-W,4600,,0,continue,manual,1304,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
helen-dzo-dzo-kaptur-1,,,,,,,,F - 762 x 1016,,Photographic Paper,,None,605352847-F-P-N,1500,,0,continue,manual,936,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
helen-dzo-dzo-kaptur-1,,,,,,,,F - 762 x 1016,,Canvas,,None,605352847-F-C-N,1500,,0,continue,manual,1268,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
helen-dzo-dzo-kaptur-1,,,,,,,,F - 762 x 1016,,Photographic Paper,,White,605352847-F-P-W,4600,,0,continue,manual,1584,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
helen-dzo-dzo-kaptur-1,,,,,,,,F - 762 x 1016,,Canvas,,White,605352847-F-C-W,4600,,0,continue,manual,1743,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
helen-dzo-dzo-kaptur-1,,,,,,,,G - 1016 x 1525,,Photographic Paper,,None,605352847-G-P-N,1500,,0,continue,manual,1170,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
helen-dzo-dzo-kaptur-1,,,,,,,,G - 1016 x 1525,,Canvas,,None,605352847-G-C-N,1500,,0,continue,manual,1347,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
helen-dzo-dzo-kaptur-1,,,,,,,,G - 1016 x 1525,,Photographic Paper,,White,605352847-G-P-W,10000,,0,continue,manual,2124,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
helen-dzo-dzo-kaptur-1,,,,,,,,G - 1016 x 1525,,Canvas,,White,605352847-G-C-W,4600,,0,continue,manual,1980,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
social-call,Social Call,"Charley Weaver at the Las Brisas resort in Acapulco, Mexico, 1972. <br><br>
Slim Aarons prints are sourced from the original negative by Getty Images Gallery, London. They are made using traditional Fuji Crystal Archival Matt Photographic Paper with colour C-Type Lambda. Slim Aaron's prints can take approximately 4 weeks to order and frame if we currently do not have it in stock.
<br><br>
FINEPRINT co offers premium quality photographic prints from the Slim Aarons Archive, owned and housed by Getty Images. All photographs are printed and authorised by the Getty Images Gallery, London.",Slim Aarons,Slim Aarons,"1500-3000, 400-750, 750-1500, over-1500, portrait, under-750",TRUE,size,C - 406 x 508,materials,Photographic Paper,Frame,None,605352845-C-P-N,1500,,0,continue,manual,368,0,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/2439/0231/products/GettyImages-605352845.jpg?v=1537673963,1,Social Call by Slim Aarons - FINEPRINT co,FALSE,Social Call by Slim Aarons | FINEPRINT co,"FINEPRINT co offers premium quality photographic prints from the Slim Aarons Archive, owned and housed by Getty Images. All photographs are printed and authorised by the Getty Images Gallery, London.",,,,,,,,,,,,,,,kg,,
social-call,,,,,,,,C - 406 x 508,,Photographic Paper,,White,605352845-C-P-W,4600,,0,continue,manual,699,0,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/2439/0231/products/605352845.jpg?v=1537673963,2,Social Call by Slim Aarons - FINEPRINT co,,,,,,,,,,,,,,,,,,kg,,
social-call,,,,,,,,D - 508 x 610,,Photographic Paper,,None,605352845-D-P-N,1500,,0,continue,manual,429,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
social-call,,,,,,,,D - 508 x 610,,Photographic Paper,,White,605352845-D-P-W,4600,,0,continue,manual,872,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
social-call,,,,,,,,E - 508 x 762,,Photographic Paper,,None,605352845-E-P-N,1500,,0,continue,manual,548,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
social-call,,,,,,,,E - 508 x 762,,Canvas,,None,605352845-E-C-N,1500,,0,continue,manual,879,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
social-call,,,,,,,,E - 508 x 762,,Photographic Paper,,White,605352845-E-P-W,4600,,0,continue,manual,1102,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
social-call,,,,,,,,E - 508 x 762,,Canvas,,White,605352845-E-C-W,4600,,0,continue,manual,1304,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
social-call,,,,,,,,F - 762 x 1016,,Photographic Paper,,None,605352845-F-P-N,1500,,0,continue,manual,936,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
social-call,,,,,,,,F - 762 x 1016,,Canvas,,None,605352845-F-C-N,1500,,0,continue,manual,1268,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
social-call,,,,,,,,F - 762 x 1016,,Photographic Paper,,White,605352845-F-P-W,4600,,0,continue,manual,1584,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
social-call,,,,,,,,F - 762 x 1016,,Canvas,,White,605352845-F-C-W,4600,,0,continue,manual,1743,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
social-call,,,,,,,,G - 1016 x 1525,,Photographic Paper,,None,605352845-G-P-N,1500,,0,continue,manual,1170,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
social-call,,,,,,,,G - 1016 x 1525,,Canvas,,None,605352845-G-C-N,1500,,0,continue,manual,1347,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
social-call,,,,,,,,G - 1016 x 1525,,Photographic Paper,,White,605352845-G-P-W,10000,,0,continue,manual,2124,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
social-call,,,,,,,,G - 1016 x 1525,,Canvas,,White,605352845-G-C-W,4600,,0,continue,manual,1980,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
hotel-camino-real,Hotel Camino Real,"The swimming pool of the Hotel Camino Real in the resort city of Puerto Vallarta, Jalisco, Mexico, April 1979. <br><br>
Slim Aarons prints are sourced from the original negative by Getty Images Gallery, London. They are made using traditional Fuji Crystal Archival Matt Photographic Paper with colour C-Type Lambda. Slim Aaron's prints can take approximately 4 weeks to order and frame if we currently do not have it in stock.
<br><br>
FINEPRINT co offers premium quality photographic prints from the Slim Aarons Archive, owned and housed by Getty Images. All photographs are printed and authorised by the Getty Images Gallery, London.",Slim Aarons,Slim Aarons,"1500-3000, 400-750, 750-1500, blue, landscape, over-1500, under-750",TRUE,size,C - 406 x 508,materials,Photographic Paper,Frame,None,84106460-C-P-N,1500,,0,continue,manual,368,0,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/2439/0231/products/GettyImages-84106460.jpg?v=1537673962,1,Hotel Camino Real by Slim Aarons - FINEPRINT co,FALSE,Hotel Camino Real by Slim Aarons | FINEPRINT co,"FINEPRINT co offers premium quality photographic prints from the Slim Aarons Archive, owned and housed by Getty Images. All photographs are printed and authorised by the Getty Images Gallery, London.",,,,,,,,,,,,,,,kg,,
